    11.8419      1.96843901  
    11.8266      1.97005875  
    11.8114      1.97165773  
    11.7961      1.97323642  
    11.7807      1.97479391  
    11.7655      1.97633113  
    11.7502      1.97784661  
    11.7349      1.97934209  
    11.7195      1.98081547  
    11.7042      1.98226879  
    11.6888      1.98370037  
    11.6734      1.98511113  
    11.6580      1.98649960  
    11.6427      1.98786788  
    11.6272      1.98921436  
    11.6119      1.99053909  
    11.5961      1.99184323  
    11.5810      1.99312486  
    11.5656      1.99438506  
    11.5502      1.99562401  
    11.5347      1.99684048  
    11.5193      1.99803629  
    11.5038      1.99920965  
    11.4884      2.00036075  
    11.4729      2.00149075  
    11.4574      2.00259870  
    11.4419      2.00368499  
    11.4264      2.00474788  
    11.4110      2.00579090  
    11.3955      2.00681062  
    11.3800      2.00780772  
    11.3645      2.00878343  
    11.3491      2.00973743  
    11.3333      2.01066898  
    11.3180      2.01157816  
    11.3025      2.01246523  
    11.2871      2.01332972  
    11.2716      2.01417248  
    11.2561      2.01499426  
    11.2407      2.01579192  
    11.2252      2.01656812  
    11.2097      2.01732334  
    11.1942      2.01805464  
    11.1787      2.01876328  
    11.1633      2.01945196  
    11.1478      2.02011732  
    11.1323      2.02076043  
    11.1169      2.02138205  
    11.1013      2.02198076  
    11.0860      2.02255777  
    11.0705      2.02311253  
    11.0551      2.02364572  
    11.0397      2.02415702  
    11.0240      2.02464552  
    11.0088      2.02511285  
    10.9934      2.02555785  
    10.9780      2.02598146  
    10.9626      2.02638335  
    10.9472      2.02676335  
    10.9318      2.02712187  
    10.9164      2.02745783  
    10.9011      2.02777359  
    10.8857      2.02806723  
    10.8704      2.02834006  
    10.8550      2.02859059  
    10.8397      2.02881977  
    10.8244      2.02902825  
    10.8090      2.02921611  
    10.7937      2.02938199  
    10.7784      2.02952736  
    10.7632      2.02965191  
    10.7479      2.02975566  
    10.7326      2.02983883  
    10.7174      2.02990065  
    10.7021      2.02994236  
    10.6869      2.02996373  
    10.6716      2.02996520  
    10.6565      2.02994539  
    10.6413      2.02990700  
    10.6261      2.02984806  
    10.6110      2.02976827  
    10.5958      2.02966975  
    10.5807      2.02955121  
